Team,Season,Jersey Type,Design,Color,Brand,Sponsor,League,Nation,Rating,Worn By Player,Image 1,Image 2,Tournament won,Standing,Team Logo,,,,,
Rajasthan Royals,2015,Home,Blue/Gold,Blue,Provogue,UltraTech Cement,IPL,India,4.0/5,"Shane Watson, Ajinkya Rahane, Sanju Samson ",https://drive.google.com/file/d/1OdlQLXsGI8qNakdvPL2U3PBCaBx3riCl/view?usp=sharing,https://drive.google.com/file/d/1xVZMHIbtNLIowGzDwg4-zej6f5HtnNlz/view?usp=sharing,NO,4,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2014,Home,Blue/Gold,Blue,Puma,UltraTech Cement,IPL,India,4.1/5,"Shane Watson, Ajinkya Rahane, Sanju Samson",https://drive.google.com/file/d/1xVZMHIbtNLIowGzDwg4-zej6f5HtnNlz/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2013,Home,Blue/Gold,Blue,Puma,UltraTech Cement,IPL,India,4.0/5,"Shane Watson, Ajinkya Rahane, Sanju Samson",https://drive.google.com/file/d/1KmWANZE4MjaPeM1FiY6Wez2x9uCLcSMM/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2012,Home,Blue/Gold,Blue,Puma,UltraTech Cement,IPL,India,4.0/5,"Shane Watson, Ajinkya Rahane, Brad Hogg",https://drive.google.com/file/d/1KmWANZE4MjaPeM1FiY6Wez2x9uCLcSMM/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2011,Home,Blue/Gold,Blue,Puma,Floriana,IPL,India,4.1/5,"Shane Warne, Rahane, Rahul Dravid",https://drive.google.com/file/d/1RF-86FjVfcT98mHt_bwoGaf9MhOYpmlI/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2010,Home,Blue/Gold,Blue,Puma,HDFC Life,IPL,India,4.0/5,"Shane Warne, Graeme Smith, Yusuf Pathan",https://drive.google.com/file/d/1SHUaOehRJTmf2V1lrILZGS0B-W3o_6NE/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2009,Home,Blue/Gold,Blue,Puma,UltraTech Cement,IPL,India,4.2/5,"Shane Warne, Yusuf Pathan, Sohail Tanvir",https://drive.google.com/file/d/19mFtTwQZbTXgnzngoa0wa-hx4fc8uHSC/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2008,Home,Blue/Beige,Blue,Reebok,UltraTech Cement,IPL,India,,"Shane Warne, Yusuf Pathan, Ravindra Jadeja",https://drive.google.com/file/d/1ATcMfwcf5OasvSXBlE_XB4xW4CxnyQsP/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2025,Special ,Pink/Navy Blue/Gold,Pink,FanCode,Luminous,IPL,India,4.0/5,"Sanju Samson, Yashasvi Jaiswal, Vaibhav Suryavanshi",https://drive.google.com/file/d/1PMK8JFNWCMpbNIDrRO8Tj4U95Y89h3iR/view?usp=sharing,,,9,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
Rajasthan Royals,2024,Special ,Pink/Blue/Gold,Pink,FanCode,Luminous,IPL,India,4.0/5,"Sanju Samson, Jos Buttler, Yashasvi Jaiswal",https://drive.google.com/file/d/1ETkrsphsJGbhB0fntmwG1QwEYtzC4gPA/view?usp=sharing,,,8,https://drive.google.com/file/d/1SdEckwDKMyENecYU-ktp74jTFStveN68/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Kolkata Knight Riders,2026,Home,Purple/Gold,Purple,SIX5SIX,MyDream11,IPL,India,,,,NO,,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2025,Home,Purple/Gold,Purple,SIX5SIX,MyDream11,IPL,India,4.3/5,"Venkatesh Iyer, Quinton de Kock, Sunil Narine",https://drive.google.com/file/d/109b2YeGUzZ6vhcLy2Rt4EFmENveR7SKz/view?usp=sharing,,NO,8,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2024,Home,Purple/Black,Purple,Wrogn,MyDream11,IPL,India,4.3/5,"Sunil Narine, Philip Salt, Venkatesh Iyer",https://drive.google.com/file/d/1RTLwlemceuEOUd46IGcldG0TGHIacLjq/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2023,Home,Purple/Gold,Purple,Wrogn,MyFab11,IPL,India,4.3/5,"Venkatesh Iyer, Sunil Narine, Rinku Singh",https://drive.google.com/file/d/1U-11STYLkqIKHnf7M98kiN-Zo3GskOQP/view?usp=sharing,,NO,7,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2022,Home,Purple/Black,Purple,Wrogn,WinZO,IPL,India,4.3/5,"Venkatesh Iyer, Sunil Narine, Varun Chakravarthy",https://drive.google.com/file/d/1c-8byXg8ky-_xpEzHyfdjIJ6C98sju35/view?usp=sharing,,NO,7,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2021,Home,Purple/Gold,Purple,Wrogn,MPL,IPL,India,4.3/5,"Andre Russell, Sunil Narine, Rinku Singh",https://drive.google.com/file/d/1HuU47OU8FHJOgpLa4FSYQoH2LSoxn2yW/view?usp=sharing,,NO,2,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2020,Home,Purple/Black,Purple,Wrogn,MPL,IPL,India,4.3/5,"Dinesh Karthik, Eoin Morgan, Shivam Mavi",https://drive.google.com/file/d/1b1aHsLNBvsYJ2swW6jZOIzWzGzTcewAC/view?usp=sharing,,NO,5,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2019,Home,Purple/Gold,Purple,Wrogn,Nokia,IPL,India,4.3/5,"Andre Russell, Dinesh Karthik, Sunil Narine",https://drive.google.com/file/d/1aYu-SX_X7gtL21pkClKrwYfskNuMZa93/view?usp=sharing,,NO,5,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2018,Home,Purple/Black,Purple,Wrogn,Nokia,IPL,India,4.3/5,"Chris Lynn, Andre Russell, Sunil Narine",https://drive.google.com/file/d/1pnjEOh5LZMrXmpCONyI9ZeRJQROhJYYl/view?usp=sharing,,NO,3,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2017,Home,Purple/Gold,Purple,Lux Cozi,Gionee,IPL,India,4.3/5,"Sunil Narine, Gautam Gambhir, Chris Lynn",https://drive.google.com/file/d/1j81kfeWbFKntxs2A--fcwPh1SqF21pEJ/view?usp=sharing,,NO,3,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2016,Home,Purple/Black,Purple,Lux Cozi,Gionee,IPL,India,4.3/5,"Gautam Gambhir, Robin Uthappa, Chris Woakes",https://drive.google.com/file/d/1FF9hq86YyVsVFi5qo1Fw7IrPZWQ56rxy/view?usp=sharing,,NO,4,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2015,Home,Purple/Gold,Purple,U.S. Polo Assn.,Gionee,IPL,India,4.3/5,"Gautam Gambhir, Robin Uthappa, Yusuf Pathan",https://drive.google.com/file/d/1y-6V6xuTD_-u8ptgQzn7jgoYl2DhtJ--/view?usp=sharing,,NO,5,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2014,Home,Purple/Black,Purple,U.S. Polo Assn.,Nokia,IPL,India,4.3/5,"Robin Uthappa, Gautam Gambhir, Sunil Narine",https://drive.google.com/file/d/1ZEwVThqikVFEfk0jmprp5CLWOqKO4ZLA/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2013,Home,Purple/Gold,Purple,Reebok,Nokia,IPL,India,4.3/5,"Yusuf Pathan, Gautam Gambhir, Sunil Narine",https://drive.google.com/file/d/1neXtW-tD_dzdBC7sC4lPpqS-djFeTXUL/view?usp=sharing,,NO,7,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2012,Home,Purple/Black,Purple,Reebok,Nokia,IPL,India,4.3/5,"Jacques Kallis, Sunil Narine, Gautam Gambhir",https://drive.google.com/file/d/1qgQnUW6fPPyWel-YCc19C2uy71EIoVg_/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2011,Home,Purple/Gold,Purple,Reebok,Nokia,IPL,India,4.3/5,"Jacques Kallis, Chris Gayle, Yusuf Pathan",https://drive.google.com/file/d/1EbrB438NunUA42RaxfZEyux8KUxVM-f7/view?usp=sharing,,NO,4,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2010,Home,Purple/Black,Purple,Reebok,Nokia,IPL,India,4.3/5,"Sourav Ganguly, Jacques Kallis, Ashok Dinda",https://drive.google.com/file/d/1QsV8travgEUobW2Hw0lvmJLWFfd-yXdD/view?usp=sharing,,NO,6,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2009,Home,Purple/Gold,Black,Reebok,Nokia,IPL,India,4.3/5,"Sourav Ganguly, Brad Hodge, Lakshmipathy Balaji",https://drive.google.com/file/d/1tbXi1Gp4MV13-nDi92JyKQMrimC9j70u/view?usp=sharing,,NO,8,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
Kolkata Knight Riders,2008,Home,Black/Gold,Black,Reebok,Nokia,IPL,India,4.3/5,"Sourav Ganguly, Brendon McCullum, Rudra Pratap Singh",https://drive.google.com/file/d/1gGcuqomrpHy77JWs5JpJO6pl9vKjOK1D/view?usp=sharing,,NO,6,https://drive.google.com/file/d/14OSw5b-IvA5yfPqKWwd-WROg6y4C54Vp/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Punjab Kings,2026,Home,Red/Gold,Red,T10 Sports,Dream 11,IPL,India,,,,NO,,https://drive.google.com/file/d/1de9Ustkeef51bLeY7S4VJrj6dWwDFS3V/view?usp=sharing,,,,,
Punjab Kings,2025,Home,Red/Gold,Red,T10 Sports,Dream 11,IPL,India,4.2/5,"Shreyas Iyer, Arshdeep Singh, Priyansh Arya",https://drive.google.com/file/d/15n8UBOEhd-h_5kMHzpi2Y6-xbI8Q3Lw_/view?usp=sharing,,NO,2,https://drive.google.com/file/d/1de9Ustkeef51bLeY7S4VJrj6dWwDFS3V/view?usp=sharing,,,,,
Punjab Kings,2024,Home,Red/Gold,Red,SIX5SiX,Dream 11,IPL,India,4.2/5,"Shikhar Dhawan, Harshal Patel, Rilee Rossouw",https://drive.google.com/file/d/1z7GqGXXI7TaeoKShwW3wf33vwsMGaxCt/view?usp=sharing,,NO,4,https://drive.google.com/file/d/1de9Ustkeef51bLeY7S4VJrj6dWwDFS3V/view?usp=sharing,,,,,
Punjab Kings,2023,Home,Red/Gold,Red,T10 Sports,EBIX Cash,IPL,India,4.2/5,"Jonny Bairstow, Kagiso Rabada, Liam Livingstone",https://drive.google.com/file/d/16IfBJA9eMV4tIm0L5stpNyYTMqfyviQy/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1de9Ustkeef51bLeY7S4VJrj6dWwDFS3V/view?usp=sharing,,,,,
Punjab Kings,2022,Home,Red/Gold,Red,T10 Sports,EBIX Cash,IPL,India,4.2/5,"Jonny Bairstow, Kagiso Rabada, Liam Livingstone",https://drive.google.com/file/d/1h0PMODgjFZ3-gZHV2J7xxylBSe8-BDmS/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1de9Ustkeef51bLeY7S4VJrj6dWwDFS3V/view?usp=sharing,,,,,
Kings XI Punjab,2021,Home,Red/Silver,Red,T10 Sports,EBIX Cash,IPL,India,4.2/5,"KL Rahul, Mohammad Shami, Arshdeep Singh",https://drive.google.com/file/d/1fuHI78v8DqF9eZU7I8oswKEoNZEm2xMe/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2020,Home,Red/Silver,Red,T10 Sports,EBIX Cash,IPL,India,4.2/5,"KL Rahul, Chris Gayle, Mohammed Shami",https://drive.google.com/file/d/1HmOzn2eGhd75zu55rnltZSmXz2pa83eY/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2019,Home,Red/Blue,Red,T10 Sports,Aaj Tak,IPL,India,4.2/5,"KL Rahul, Chris Gayle, Mohammad Shami",https://drive.google.com/file/d/1Mqing3UcTTPbme5a6qxAAHP8qPmOj9y5/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2018,Home,Red/Silver,Red,T10 Sports,Kent RO,IPL,India,4.2/5,"KL Rahul, Chris Gayle, Andrew Tye",https://drive.google.com/file/d/10mjfX93F3Zo5GzzFeH6ldKN3J1N8cdVm/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2017,Home,Red/Silver,Red,TYKA,Hero Cycles,IPL,India,4.2/5,"David Miller, Murugan Ashwin, Hashim Amla",https://drive.google.com/file/d/1JEAMBB74sIYigYSprsNAh7P2ohyH8T3m/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2016,Home,Red/Silver,Red,TYKA,Tata Motors,IPL,India,4.2/5,"David Miller, Sandeep Sharma, Hashim Amla",https://drive.google.com/file/d/12lEGB9HM5Zqy-dVM3McI5YffWBcRtKF2/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2015,Home,Red/Silver,Red,TYKA,Tata Motors,IPL,India,4.2/5,"Glenn Maxwell, Aaron Finch, Karun Nair",https://drive.google.com/file/d/1v8AywOdCUvNYFr4K6q53-vfxlon9wnME/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2014,Home,Red/Silver,Red,TYKA,Tata Motors,IPL,India,4.2/5,"Aaron Finch, Glenn Maxwell, Axar Patel",https://drive.google.com/file/d/1eMmKD_FZ8oXGvow87ja5F3pAgWtbNCvq/view?usp=sharing,,NO,2,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2013,Home,Red/Silver,Red,TYKA,NVD Solar,IPL,India,4.2/5,"Glenn Maxwell, Shaun Marsh, Azhar Mahmood",https://drive.google.com/file/d/1oYSmQT5ECFBP77iLcw-ttzUcVJErsCsj/view?usp=sharing,https://drive.google.com/file/d/1hfNB_su8oPCXT4BJ4GQQ8W-HikcVqTrc/view?usp=sharing,NO,6,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2012,Home,Red/Silver,Red,U.S. Polo Assn.,Videocon d2h,IPL,India,4.2/5,"David Miller, Shaun Marsh, Piyush Chawla",https://drive.google.com/file/d/17Z63T77Bd6DIYtjtG2VYthQK51vUFkS1/view?usp=sharing,,NO,6,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2011,Home,Red/Silver,Red,Reebok,Fly Emirates,IPL,India,4.2/5,"Shaun Marsh, Piyush Chawla, Sreesanth",https://drive.google.com/file/d/1doGR0ktCMaIcg2ucvhhmRVMkcjd1Ftb0/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2010,Home,Red/Silver,Red,Reebok,Fly Emirates,IPL,India,4.2/5,"David Miller, Piyush Chawla, Sreesanth",https://drive.google.com/file/d/132fUnW74Ce6ldxb87I_RcfmTsYJn2Yrw/view?usp=sharing,,NO,8,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2009,Home,Red/Silver,Red,Reebok,Fly Emirates,IPL,India,4.2/5,"Yuvraj Singh, Piyush Chawla, Azhar Mahmood",https://drive.google.com/file/d/1iF4juzoOdO8KLml0jo-yg9fmBEw4q0md/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
Kings XI Punjab,2008,Home,Red/Silver,Red,Provogue,Spice,IPL,India,4.2/5,"Yuvraj Singh, Kumar Sangakkara, Azhar Mahmood",https://drive.google.com/file/d/1tXQqaKrUPZ6mIlwak82Wp_3ylEGOTjnm/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1E8XCT6FQ6vkw-OVabrEAV3N4WQ9-8qRS/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Mumbai Indians,2026,Home,Blue/Gold,Blue,Skechers,Slice,IPL,India,,,,NO,,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2025,Home,Blue/Gold,Blue,Skechers,Slice,IPL,India,4.9/5,"Suryakumar Yadav, Jasprit Bumrah, Trent Boult",https://drive.google.com/file/d/1lGvriOjNSFODd_Oqsh-a1TUgi-D0oNtu/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2024,Home,Blue/Gold,Blue,Skechers,Slice,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Suryakumar Yadav",https://drive.google.com/file/d/16XSoPJw58T9k-aJaHilfYK3y92sUiMhB/view?usp=sharing,,NO,10,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2023,Home,Blue/Gold,Blue,Performax ,Slice,IPL,India,4.9/5,"Rohit Sharma, Jasprit Bumrah, Suryakumar Yadav",https://drive.google.com/file/d/1dz0Q4pVdnKnUdTsjWrahgZhXMWVLJpr8/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2022,Home,Blue/Gold,Blue,Performax,Slice,IPL,India,4.9/5,"Rohit Sharma, Jasprit Bumrah, Suryakumar Yadav",https://drive.google.com/file/d/13CIu7sYlVWd8Xh2av8ghcM1NImdyR6lH/view?usp=sharing,,NO,10,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2021,Home,Blue/Gold,Blue,Performax,Samsung,IPL,India,4.9/5,"Rohit Sharma, Jasprit Bumrah, Suryakumar Yadav",https://drive.google.com/file/d/1HhZKFaj3vcFlOuc7kWj0EySoyuMu0_6J/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2020,Home,Blue/Gold,Blue,Performax,Samsung,IPL,India,4.9/5,"Rohit Sharma, Jasprit Bumrah, Hardik Pandya",https://drive.google.com/file/d/1C-V-S2Wq4mdEeJw09LzcwSeDmTpC2DC1/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2019,Home,Blue/Gold,Blue,Performax,Samsung,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Jasprit Bumrah",https://drive.google.com/file/d/1XVq2DMV90eb_gJjSLhALC60YI5G2CIxP/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2018,Home,Blue/Gold,Blue,Performax,Samsung,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Jasprit Bumrah",https://drive.google.com/file/d/18tTGkb-uQDQ0D8yvBdWIVa_fsiN9hqpV/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2017,Home,Blue/Gold,Blue,Performax,Videocon d2h,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Jasprit Bumrah",https://drive.google.com/file/d/1BR0WjRuXAcmNEqwAyuudR3Q-RiBlkCCp/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2016,Home,Blue/Gold,Blue,Performax,Videocon d2h,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Jasprit Bumrah", https://drive.google.com/file/d/1r0G8NmX6XoCU2YYnqCxAOsDfSaxLJjKU/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2015,Home,Blue/Gold,Blue,Performax,Videocon d2h,IPL,India,4.9/5,"Rohit Sharma, Hardik Pandya, Lasith Malinga",https://drive.google.com/file/d/1-_uyQzdPcw_z9tiilX14C_QjNZtPE5V-/view?usp=sharing,,NO,1,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2014,Home,Blue/Gold,Blue,Adidas,Videocon d2h,IPL,India,4.9/5,"Rohit Sharma, Jasprit Bumrah, Lasith Malinga",https://drive.google.com/file/d/1uuIdXD2LkQpW8g0YH8Y2s-f0LjfRAods/view?usp=sharing,,NO,4,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2013,Home,Blue/Gold,Blue,Adidas,Videocon d2h,IPL,India,4.9/5,"Rohit Sharma, Lasith Malinga, Kieron Pollard",https://drive.google.com/file/d/1OSFvZ7XrTE-EsKi8GoVKPizIdD2eV_R6/view?usp=sharing,,Yes,1,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2012,Home,Blue/Gold,Blue,Adidas,Hero,IPL,India,4.9/5,"Rohit Sharma, Lasith Malinga, Kieron Pollard",https://drive.google.com/file/d/1fmLYwgnDTAIr0Z_FbYf_p4Mf-cDkTU_f/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2011,Home,Blue/Gold,Blue,Adidas,Hero Honda,IPL,India,4.9/5,"Sachin Tendulkar, Lasith Malinga, Rohit Sharma",https://drive.google.com/file/d/1lhN7vyP1A1QKLlsbiiMwGBzdpgSFUeVw/view?usp=sharing,,NO,3,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2010,Home,Blue/Gold,Blue,Adidas,Videocon ,IPL,India,4.9/5,"Sachin Tendulkar, Lasith Malinga, Rohit Sharma",https://drive.google.com/file/d/1l9fCRrgx-miLppzBBU8L9GffDasoKvK6/view?usp=sharing, https://drive.google.com/file/d/1o7xf0YOiK6u9Cybk5g9E-84F_t0HZa4o/view?usp=sharing,NO,2,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2009,Home,Blue/Gold,Blue,Adidas,Idea,IPL,India,4.9/5,"Sachin Tendulkar, Lasith Malinga, Amit Mishra",https://drive.google.com/file/d/1I5ZMDdfaCCyf1AVh3F1srs6QwR3lmWFO/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
Mumbai Indians,2008,Home,Blue/Gold,Blue,Adidas,No sponsor,IPL,India,4.9/5,"Sachin Tendulkar, Sanath Jayasuriya, Lasith Malinga",https://drive.google.com/file/d/1WJThDkB_bBW_eRISgOc7-TZByNKEVie8/view?usp=sharing,,NO,5,https://drive.google.com/file/d/1kLp_xGPvxNUtS2evm94G1Rh3tWq909WG/view?usp=sharing,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Delhi Capitals,2025,Home,Blue/Red,Blue,Puma,JSW,IPL,India,4.3/5,"KL Rahul, Kuldeep Yadav, Mitchell Starc",https://drive.google.com/file/d/10FmMOPNXAZ4LUhzM00GHUdElBRjJUpq1/view?usp=drivesdk,Delhi capitals 2025 -2.webp,NO,5,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
Delhi Capitals,2024,Home,Blue/Red,Blue,Puma,Hero Fincorp,IPL,India,4.3/5,"David Warner, Rishabh Pant, Mitchell Starc",https://drive.google.com/file/d/1sKIu0Y59jjbPaVP8Q8cMOx949-PtC6H2/view?usp=sharing,,NO,7,https://drive.google.com/file/d/1NHFjWD-ChegoTPgwBoI9v_G1EF8Td-l0/view?usp=sharing,,,,,
